2020-12-02 06:33:56,Bertempat di kantor Desa Jipang  kec. Bontonompo Selatan kab. Gowa Serda Muh. Nur (Babinsa Desa Jipang Koramil 1409‚Ä¶ https://t.co/nKmLTVrycE,KODIM_1409
2020-12-02 06:52:21,RT @RETHA_Monicaa: Bersama kita dukung program vaksinasi guna memutus mata rantai penularan Covid-19 dgn tetap menerapkan disiplin Prokes 3…,orangdesadamai
2020-12-02 07:01:20,"Pemerintah sedang membuat sistem informasi satu data vaksin covid-19 yg kerjakan oleh Telkom dan Bio Farma, Semoga… https://t.co/LFVU9MBLp0",Gurihbingbing
2020-12-02 07:01:18,"IP PEN ini berbentuk pinjaman jangka panjang sebesar Rp3,5 triliun dgn tenor 10 tahun guna mendukung likuiditas dan… https://t.co/ZYNywvQNrs",DitjenKN
2020-12-02 07:01:17,"@grxxxa @razaksyarif Biar menang aja sih, tapi ratingnya rotten begitu. Ya gimana mau ngeramein?

Salah satu alasan… https://t.co/VQ7eeq7haf",tramadanur
2020-12-02 07:01:16,RT @PRFMnews: Cerita Salah Seorang Relawan Vaksin Sinovac di Bandung yang Terpapar Covid-19 https://t.co/H9k6M12W70,ugahaaa
2020-12-02 07:01:16,"RT @MaspiyuO: Dikecam Luas Netizen, Komisaris BUMN @pelni162 @kangdede78  Yang Ajak Warga DKI Bersyukur Anies Kena Covid, Akhirnya Ngacir H…",anger_silent
2020-12-02 07:01:16,"Pilkada sebentar lagi akan berlangsung, Ayo Wujudkan Pilkada Aman, Damai, Sejuk dan Sehat dengan Tetap Menerapkan P… https://t.co/V0mGk4RhN7",SariKur73440400
2020-12-02 07:01:14,"Gus Rozin: RMINU Tak Pernah Berhenti Hadapi Pandemi Covid-19

https://t.co/nfE31bSLrE",nuonlinejateng
2020-12-02 07:01:13,"Pilkada sebentar lagi akan berlangsung, ayo wujudkan Pilkada aman, damai, sejuk dan sehat dengan tetap menerapkan p… https://t.co/VfgiiVFmCc",PolsekDurenan
2020-12-02 07:01:11,"😂😂😂 benerkan ...lo lo lo lo yg maling, Rampok , bikin negara Bangkrut .  ‼️ Pengecut lo ,CARI KAMBING HITAM KE PETA… https://t.co/JqyF29pnme",GeMaCan_WB
2020-12-02 07:01:11,Reposted from @ditlantas_bali 2/12 Kijang 6104 melaporkan situasi lalin obyek wisata pura Goa Lawah terkendali lanc… https://t.co/VYh0JaYT3L,polantasbali
2020-12-02 07:01:09,"RT @ProfesorZubairi: Ketika saya temukan kasus pertama AIDS (1983), Pemerintah saat itu menyangkal. Mereka bilang, orang Indonesia mustahil…",dipipikanankiri
2020-12-02 07:01:09,Pentingnya satu data vaksinasi Covid-19 dalam rangka mencegah timbulnya zona abu-abu atau munculnya oknum yang ingi… https://t.co/pwtPYUiqPS,Masha13393677
2020-12-02 07:01:08,"Anggota Sat Sabhara Polresta Pontianak Kota melaksanakan patroli di Jl. Perdana, monitoring perkembangan situasi ma… https://t.co/KN814yXWzU",RESORPONTIANAK
2020-12-02 07:01:08,"RT @bankmandiri: Sahabat, ikuti Mandiri Webinar Series ""Dunia Pasca Covid, Ada Apa dengan 2021"" pada :
Hari : Rabu, 2 Desember 2020
Pukul :…",RosWr
2020-12-02 07:01:07,Peningkatan digitalisasi oleh Telkom dan biofarma agar  memastikan proses vaksinasi covid berjalan maksimal… https://t.co/3N3S1IYoJA,akun_fitri01
2020-12-02 07:01:04,Sistem 1 data merupakan faktor terpenting dlm penanganan Covid-19. #SatuDataVaksinasi https://t.co/Pne5viuFqK,Anyirpisan
2020-12-02 07:01:04,"Pilkada sebentar lagi akan berlangsung, Ayo Wujudkan Pilkada Aman, Damai, Sejuk dan Sehat dengan Tetap Menerapkan P… https://t.co/yTVk9cvwHy",KalibaruPolsek
2020-12-02 07:01:04,"Kapolri Dikabarkan Positif Covid-19, Kadiv Humas : Hoax! https://t.co/yE6GL4ONWR",BorobudurNews_
2020-12-02 07:01:04,"barusan dapat info dari temen, suami-istri pegawai di Kemkes yang positif Covid-19. Sampai sekarang Kantor Kemkes s… https://t.co/1xmUWMq5Sp",aik_arif
2020-12-02 07:01:04,"Sobat BUMN, Pemerintah memanfaatkan teknologi untuk otomatisasi dalam pelaksanaan Vaksinasi Covid-19. Hal ini diper… https://t.co/3EI3MWIeGg",dahanaindonesia
2020-12-02 07:01:03,"Pilkada sebentar lagi akan berlangsung, Ayo Wujudkan Pilkada Aman, Damai, Sejuk dan Sehat dengan Tetap Menerapkan P… https://t.co/ebwjBHy4IG",SRIKURNIASARIC2
2020-12-02 07:01:01,"@alfredkee2017 In my case, padahal pihak kampus yang menyarankan buat komunikasi via daring. Apalagi emang kampusku… https://t.co/VihigSXR9b",YUMMYGUCHY
2020-12-02 07:01:00,mengintegrasikan data dari berbagai sumber menjadi satu data merupakan tujuan utama dalam membangun sistem informas… https://t.co/nFFw9S92nS,Almeera24783262
2020-12-02 07:00:58,@puspadaryanavvv @AhmadNa65899867 @JhonaMerah @aniesbaswedan Wkwkwkwkwk binggung sendiri dia. Ahli virus kita dr Ho… https://t.co/biJseKTJM6,kal_khun
2020-12-02 07:00:58,Mayoritas masyarakat di Indonesia siap di di vaksin covid-19 #SatuDataVaksinasi https://t.co/jRO0x0kAeL,Pedasgurih2
2020-12-02 07:00:56,"Pilkada sebentar lagi akan berlangsung, Ayo Wujudkan Pilkada Aman, Damai, Sejuk dan Sehat dengan Tetap Menerapkan P… https://t.co/desbip9now",Yusuf34887337
2020-12-02 07:00:56,RT @erdina_zullaika: Hospital batu pahat akan digunakan untuk hospital covid bermula malam ini. Hospital permai dan kluang dah penuh. Yang…,helliesshisha
2020-12-02 07:00:53,"Peduli Warga Terpapar Covid-19, Kapolres Batu Berikan Bantuan Ratusan Paket Sembako | MEMO online https://t.co/kIRiUS2gK9",udiens_
2020-12-02 07:00:52,"Pilkada sebentar lagi akan berlangsung, ayo wujudkan Pilkada aman, damai, sejuk dan sehat dengan tetap menerapkan p… https://t.co/N5CbW95DkK",RudyCalces
2020-12-02 07:00:50,"RT @MCAOps: Habib Rizieq: ""Semoga para umara kita, para ulama kita yang positif Corona belakangan ini, semoga mereka semua disembuhkan oleh…",alham1970
2020-12-02 07:00:50,@ansdiyana @nursakinahrazak Punca kan covid ni? 🥲,MaiztulMrdziah
2020-12-02 07:00:50,"Nah, makin menguatkan keyakinan publik, kan? Bisa jadi, dia sedang menunggu hasil negatif muncul, lalu keluar dari… https://t.co/zY1CItdLqv",hayunala
2020-12-02 07:00:49,"Masyarakat mendukung program vaksinasi guna memutus rantai penularan covid-19
~ siCantik dr. Reisa

Rijik FPI Provo… https://t.co/Cpmn6hFoCT",arintiafeni
2020-12-02 07:00:47,"Berkat Rizieq, ada istilah baru. Biasanya, hasil tes Covid-19 hanya ada dua, yaitu positif dan negatif. Sekarang ta… https://t.co/DvJvVMRdXm",hayunala
2020-12-02 07:00:45,"RT @VeritasArdentur: IgM sudah hilang, IgG sudah terbentuk dg clear.

Meaning: sudah ada anti covid di dlm darah.

Ini kalau ada yg butuh k…",AEPishere
2020-12-02 07:00:45,"Sebagai produsen, bio Farma akan memastikan keamanan dari vaksin  covid-19 #SatuDataVaksinasi https://t.co/7OvXfJsRh6",manispokoknya
2020-12-02 07:00:45,"Dewan Pers memberikan apresiasi kpd pemerintah dlm penanganan virus covid-19

Rijik FPI Provokator Pandemi… https://t.co/ItdtFZfPq5",arintiafeni
2020-12-02 07:00:43,"RT @detikcom: Empat Rancangan Peraturan Daerah (Raperda) prakarsa pemerintah Musi Banyuasin, Sumatera Selatan resmi disetujui menjadi Perat…",dielaraditya
2020-12-02 07:00:43,RT @republikaonline: Sistem infrastruktur digital ini merupakan hasil kolaborasi Bio Farma dan Telkom. https://t.co/4Pz64yameH,Santoso49656758
2020-12-02 07:00:42,Persiapan Komprehensif Pemerintah untuk vaksinasi covid-19 dengan menyiapkan sistem distribusi dan pendataan… https://t.co/Am4Zd8TgCu,keteuoprak
2020-12-02 07:00:42,"Karena datanya tidak real time

#IDNTimesJatim

https://t.co/xHLmez8rP9",IDNTimesJatim
2020-12-02 07:00:41,"Pilkada sebentar lagi akan berlangsung, Ayo Wujudkan Pilkada Aman, Damai, Sejuk dan Sehat dengan Tetap Menerapkan P… https://t.co/tShU1GAMnq",niakechenk
2020-12-02 07:00:39,"Pilkada sebentar lagi akan berlangsung, Ayo Wujudkan Pilkada Aman, Damai, Sejuk dan Sehat dengan Tetap Menerapkan P… https://t.co/s3Bv3Prjnv",Dwi30362744
2020-12-02 07:00:39,Saat ini pemerintah sedang berupaya menyiapkan sistem satu data vaksinasi covid 19 dengan mengembangkan aplikasi ya… https://t.co/gbcusWJSRE,kaca_kripik
2020-12-02 07:00:39,RT @erdina_zullaika: Hospital batu pahat akan digunakan untuk hospital covid bermula malam ini. Hospital permai dan kluang dah penuh. Yang…,amadnazrin
2020-12-02 07:00:37,"RT @JaPenWPKL: 🔶 Sekitar Setapak Sentral
🔶 Residensi Platinum Teratai
🔶 Teratai Mewah Kondominium
🔶 Taman Setapak
🔶 Taman Ibu Kota 

Fokus…",AwieIndra
2020-12-02 07:00:37,"Sumber daya manusia Indonesia sudah siap laksanakan vaksinasi covid-19

Rijik FPI Provokator Pandemi… https://t.co/0hDusEYGTV",arintiafeni
2020-12-02 07:00:36,"RT @ProfesorZubairi: Ketika saya temukan kasus pertama AIDS (1983), Pemerintah saat itu menyangkal. Mereka bilang, orang Indonesia mustahil…",aerofighter
2020-12-02 07:00:36,@tanyainrl 😀😀 yaudah biar semuanya stop penyebaran covid https://t.co/0n4FcWXw2M,akaashee_
2020-12-02 07:00:35,"70 Persen Penduduk Bakal Divaksin Covid-19 Sepanjang 2021, Erick Thohir: Kita Ikuti Standar WHO https://t.co/qIsQMFpca6",soenardo
2020-12-02 07:00:34,"Karena datanya tidak real time

#IDNTimesJatim

https://t.co/AqBf2CefLf",idntimes
2020-12-02 07:00:31,@aniesbaswedan @dinkesJKT @RSUDPasarMinggu @DKIJakarta Smga scptya berakhir pnyakit covid ini pseht sllu buat mu pk @aniesbaswedan,Anakakhirzaman1
2020-12-02 07:00:29,RT @erdina_zullaika: Hospital batu pahat akan digunakan untuk hospital covid bermula malam ini. Hospital permai dan kluang dah penuh. Yang…,Riseandshine_2
2020-12-02 07:00:28,"RT @RakyatMerdeka99: Erick Thohir: Tahap Awal, Vaksin Covid-19 Disalurkan Bertahap Ke 75 Juta Orang

@KemenBUMN @erickthohir #Vaksin #Coron…",EkonomiTerkini
2020-12-02 07:00:27,"@Blizzss Kuna zaidi ya tusichokijua hapa! Though covid-19 imeharibu mambo mengi, hivi Mrema leo afufuke akute hotel yake imekuwa hostel 😁😁😁😁",Kelvinzone
2020-12-02 07:00:24,Pemerintah mempertimbangkan berbagai aspek dlm pelaksanaan vaksinasi covid-19 dari logistik hingga sumber daya manu… https://t.co/TGB5HoXiES,arintiafeni
2020-12-02 07:00:24,Bangsa yang besar adalah bangsa yang tetap menjalankan agenda politik di tengah kasus covid yang kian pelik.,northerncsl
2020-12-02 07:00:22,Pemerintah siapkan sistem satu data vaksinasi covid-19 #SatuDataVaksinasi https://t.co/J3SCGhSvPW,Cantika808
2020-12-02 07:00:22,"RT @seruanhl: Kalau Rijik betul tidak positif, lantas kenapa dia kabur dari RS dan takut diperiksa oleh satgas covid?

Rijik FPI Provokator…",tjhinfar21
2020-12-02 07:00:21,"DPR RI dan masyarakat dukung vaksinasi guna memutus rantai penularan covid-19

Rijik FPI Provokator Pandemi… https://t.co/d9blZt18be",arintiafeni
2020-12-02 07:00:19,"@LisaAmartatara3 Covid sudah ada dibilang ga ada..uda korban banyak manusia berjatuhan.. 
Gimana sih mau GA percaya… https://t.co/1qvv2SDvzE",langityang7
2020-12-02 07:00:18,RT @erdina_zullaika: Hospital batu pahat akan digunakan untuk hospital covid bermula malam ini. Hospital permai dan kluang dah penuh. Yang…,_yanad3l
2020-12-02 07:00:17,Apa yang dapat dilakukan oleh UKM untuk bertahan selama pandemi COVID-19?https://t.co/cglzrv8xno https://t.co/rc1KTRS8m0,the_marketeers
2020-12-02 07:00:16,"Kalender 2020 ku
Januari-
black hole-
Covid-
Kpop-
Desember

Tapi entah mengapa berasa sangat lama di thn 2020 ini",octhasekar95
2020-12-02 07:00:13,"Pilkada sebentar lagi akan berlangsung, Ayo Wujudkan Pilkada Aman, Damai, Sejuk dan Sehat dengan Tetap Menerapkan P… https://t.co/UFtPTdUyYG",siwaspolreslmj1
2020-12-02 07:00:12,"RT @JapenSarawak: Inisiatif Kementerian Pelancongan, Seni dan Budaya Malaysia dalam memperkasakan industri kraf pasca COVID-19. 

#sodiakro…",BujanglambirJP
2020-12-02 07:00:11,Pentingnya satu data vaksinasi covid-19 dalam rangka mecegah timbulnya zona abu-abu atau munculnya oknum yang ingin… https://t.co/iIfos5voDS,choocowaffle
2020-12-02 07:00:09,RT @aik_arif: Rumah sakit dah penuh. Jaga protokol kesehatan. Jangan tertular...Covid-19. Jaga diri dan orang lain. https://t.co/JwzeRWcGT3,mafububu
2020-12-02 07:00:08,"@jenk__kelin @PolhukamRI @DivHumas_Polri Keputusan apapun akan membawa resiko.
Terutama dari wakil rakyat.

Tetapi… https://t.co/DN7gOCQaGy",RelawanUMKM
2020-12-02 07:00:08,5 tujuan utama dalam membangun sistem informasi pelaksanaan vaksin covid-19 #SatuDataVaksinasi https://t.co/2jYCn5Aey7,Kermitcaem
2020-12-02 07:00:05,Pemerintah memanfatkan teknologi untuk mengotomatisasi pelaksanaan vaksinasi COVID-19. Tujuan penggunaan teknologi… https://t.co/sWcmdgeu6U,penawarmood
2020-12-02 07:00:05,"Setelah personel UP10TIOn lainnya yakni Kogyeol diketahui positif, kini Yiren dan Sihyeon EVERGLOW juga telah dipas… https://t.co/bkxR8uWFcv",zetizenbatam
2020-12-02 07:00:04,ITAGI : Uji klinik vaksin Covid-19 fase tiga di Bandung diawasi ketat oleh BPOM https://t.co/JPoHq352xr #VaksinCorona,KontanNews
2020-12-02 07:00:03,"Cegah Penyebaran COVID-19, Denmark Bakal Gali Kuburan Massal Si Cerpelai Zombie https://t.co/BBxF72luOX

Cari berit… https://t.co/NFO3ugP4m7",Yahoo_ID
2020-12-02 07:00:01,Menteri BUMN Erick Thohir menyatakan pelaksanaan vaksinasi Covid-19 dilakukan secara transparan. PT Bio Farma (Pers… https://t.co/9YyqzXJFK9,giewahyudi
2020-12-02 07:00:01,ketua pelaksana komite penanganan covid 19 dan pemulihan ekonomi nasional Erick Thohir mengatakan pelaksanaan vaksi… https://t.co/33R4PQtypc,Fikha333
2020-12-02 07:00:01,Peningkatan digitalisasi yang dilakukan Bio Farma memastikan proses vaksinasi covid bisa berjalan maksimal… https://t.co/bq4ol6jBGa,Hanip024
2020-12-02 07:00:01,@aimanium Covid ni mcm tak boleh hilang.. kita just kene hidup dengan dia bersama norma baharu 🤡🤡,monshotlynz123
2020-12-02 07:00:01,tujuan utama sistem pelaksanaan informasi covid-19 adalah menyaring Menyaring data individu penerima vaksin priorit… https://t.co/Ut4ahIrHmQ,Israayeay
2020-12-02 07:00:01,"#TNItegasRakyatDukung

Cieee..., minta maap 😅😅
Kliatan bijaksana sekalee.., aslinya gitu ga yaa...?? 

Jadi sekaran… https://t.co/Xgg14tuDbC",DoodlesRPEnt
2020-12-02 07:00:00,Ketua pelaksana komite penanganan Covid-19 dan pemulihan ekonomi nasional akan menerapkan program… https://t.co/eZgCY6sgjk,WHerliaana
2020-12-02 07:00:00,Pemerintah memanfaatkan teknologi untuk mengotomatisasi pelaksanaan vaksinasi covid-19. Tujuan penggunaan teknologi… https://t.co/nOZOCIMtSm,florryn0005
2020-12-02 07:00:00,"Pemerintah saat ini tengah membuat sistem informasi satu data vaksin covid-19 yang dikerjakan oleh 2 BUMN, telkom d… https://t.co/JenOXp0DQv",daish02
2020-12-02 07:00:00,"Bagaimana mengatur keuangan yang tepat? Yuk dapetin langsung insightnya dari Kak Tejasari CFP, Financial Planner.
https://t.co/JXWuqDQzaT",YoungOnTop
2020-12-02 07:00:00,"Ini dia 5 tujuan utama dalam membangun sistem informasi pelaksanaan vaksin covid-19 #SatuDataVaksinasi
👇👇👇👇👇👇 https://t.co/BvRjNb8A28",kuning04telur
2020-12-02 07:00:00,"Masyarakat mendukung vaksinasi guna memutus mata rantai penularan covid-19

Rijik FPI Provokator Pandemi… https://t.co/ik1AhLe5ON",KogoyaMartha
2020-12-02 07:00:00,Sistem satu data merupakan faktor terpenting dalam penanganan covid-19. #SatuDataVaksinasi https://t.co/SalTdbPA8f,ananana8_
2020-12-02 07:00:00,Peningkatan digitalisasi yang di lakukan Bio farma memastikan proses vaksinasi covid bisa berjalan maksimal… https://t.co/tVbTXW13we,AdindaaOcitt
2020-12-02 07:00:00,"5 tujuan utama dalam membangun sistem informasi pelaksanaan covid-19
#SatuDataVaksinasi https://t.co/elCEXSXhIl",Genlang023
2020-12-02 07:00:00,Satu data vaksinasi sangat penting dalam rangka mencegah timbulnya zona abu-abu atau munculnya oknum yg menyalahgun… https://t.co/SMBvaxEmoY,Azizi12624992
2020-12-02 07:00:00,"Perintah memanfaatkan teknologi untuk mengotomatisasi pelaksanaan  vaksinasi covid-19
 #SatuDataVaksinasi https://t.co/ozp5DFJRn1",Fristy333
2020-12-02 07:00:00,Penting nya satu data vaksinasi covid-19 dalam mencegah timbulnya zona abu2 #SatuDataVaksinasi https://t.co/KyHqVTleLP,Nunanano2
2020-12-02 07:00:00,"Sebagai pihak produsen dan distributor  vaksin covid-19, Bio Farma akan memastikan keamanan hingga ketersediaan vak… https://t.co/BruKXiSrv1",muachh03
2020-12-02 07:00:00,Pemerintah saat ini membuat sistem informasi satu data vaksin covid-19 yang dikerjakan 2 BUMN biofarma dan Telkom… https://t.co/SXzWNOpBRE,Viviundia
2020-12-02 07:00:00,"RT @JapenSarawak: Penemuan vaksin COVID-19 faktor utama penurunan mendadak harga emas

https://t.co/ctfDFdaFqv 

#sodiakroks https://t.co/4…",BujanglambirJP
2020-12-02 07:00:00,"Larangan atau pembatasan peresepan psikotropika lewat telepsikiatri, syarat pemberian obat psikotropika, dan macam… https://t.co/S3VTPJoN76",alomedika
2020-12-02 07:00:00,"Berawal dari keprihatinan akibat pandemi, terbentuklah kelompok Ibu Siaga COVID-19 yang didukung Pertamina Refinery… https://t.co/RlM2YhPj1e",kumparan
2020-12-02 07:00:00,"RT @seruanhl: Kalau Rijik betul tidak positif, lantas kenapa dia kabur dari RS dan takut diperiksa oleh satgas covid?

Rijik FPI Provokator…",LILApama2011
